group_key,n_configs,param_3_values,pairs_total,pairs_both_mono,pairs_area_only,pairs_lat_only,pairs_neither,pct_both_mono
"('cyclic', '4096', 'cyclic', 'cyclic', '8', '4', '16', '10', nan, nan)",7,"[1.0, 2.0, 4.0, 8.0, 16.0, 32.0, 64.0]",6,6,0,0,0,100.0
"('cyclic', '4096', 'cyclic', 'cyclic', '8', '4', '2', '10', nan, nan)",7,"[1.0, 2.0, 4.0, 8.0, 16.0, 32.0, 64.0]",6,6,0,0,0,100.0
"('cyclic', '4096', 'cyclic', 'cyclic', '8', '4', '32', '10', nan, nan)",7,"[1.0, 2.0, 4.0, 8.0, 16.0, 32.0, 64.0]",6,6,0,0,0,100.0
"('cyclic', '4096', 'cyclic', 'cyclic', '8', '4', '4', '10', nan, nan)",7,"[1.0, 2.0, 4.0, 8.0, 16.0, 32.0, 64.0]",6,6,0,0,0,100.0
"('cyclic', '4096', 'cyclic', 'cyclic', '8', '4', '64', '10', nan, nan)",7,"[1.0, 2.0, 4.0, 8.0, 16.0, 32.0, 64.0]",6,6,0,0,0,100.0
"('cyclic', '4096', 'cyclic', 'cyclic', '8', '4', '8', '10', nan, nan)",7,"[1.0, 2.0, 4.0, 8.0, 16.0, 32.0, 64.0]",6,6,0,0,0,100.0
"('cyclic', '4096', 'cyclic', 'cyclic', '8', '64', '1', '10', nan, nan)",7,"[1.0, 2.0, 4.0, 8.0, 16.0, 32.0, 64.0]",6,6,0,0,0,100.0
"('cyclic', '4096', 'cyclic', 'cyclic', '8', '64', '16', '10', nan, nan)",7,"[1.0, 2.0, 4.0, 8.0, 16.0, 32.0, 64.0]",6,6,0,0,0,100.0
"('cyclic', '4096', 'cyclic', 'cyclic', '8', '64', '2', '10', nan, nan)",7,"[1.0, 2.0, 4.0, 8.0, 16.0, 32.0, 64.0]",6,6,0,0,0,100.0
"('cyclic', '4096', 'cyclic', 'cyclic', '8', '64', '32', '10', nan, nan)",7,"[1.0, 2.0, 4.0, 8.0, 16.0, 32.0, 64.0]",6,6,0,0,0,100.0
"('cyclic', '4096', 'cyclic', 'cyclic', '8', '64', '4', '10', nan, nan)",7,"[1.0, 2.0, 4.0, 8.0, 16.0, 32.0, 64.0]",6,6,0,0,0,100.0
"('cyclic', '4096', 'cyclic', 'cyclic', '8', '64', '64', '10', nan, nan)",7,"[1.0, 2.0, 4.0, 8.0, 16.0, 32.0, 64.0]",6,6,0,0,0,100.0
"('cyclic', '4096', 'cyclic', 'cyclic', '8', '64', '8', '10', nan, nan)",7,"[1.0, 2.0, 4.0, 8.0, 16.0, 32.0, 64.0]",6,6,0,0,0,100.0
"('cyclic', '4096', 'cyclic', 'cyclic', '8', '8', '1', '10', nan, nan)",7,"[1.0, 2.0, 4.0, 8.0, 16.0, 32.0, 64.0]",6,6,0,0,0,100.0
"('cyclic', '4096', 'cyclic', 'cyclic', '8', '8', '16', '10', nan, nan)",7,"[1.0, 2.0, 4.0, 8.0, 16.0, 32.0, 64.0]",6,6,0,0,0,100.0
"('cyclic', '4096', 'cyclic', 'cyclic', '8', '8', '2', '10', nan, nan)",7,"[1.0, 2.0, 4.0, 8.0, 16.0, 32.0, 64.0]",6,6,0,0,0,100.0
"('cyclic', '4096', 'cyclic', 'cyclic', '8', '8', '32', '10', nan, nan)",7,"[1.0, 2.0, 4.0, 8.0, 16.0, 32.0, 64.0]",6,6,0,0,0,100.0
"('cyclic', '4096', 'cyclic', 'cyclic', '8', '8', '4', '10', nan, nan)",7,"[1.0, 2.0, 4.0, 8.0, 16.0, 32.0, 64.0]",6,6,0,0,0,100.0
"('cyclic', '4096', 'cyclic', 'cyclic', '8', '8', '64', '10', nan, nan)",7,"[1.0, 2.0, 4.0, 8.0, 16.0, 32.0, 64.0]",6,6,0,0,0,100.0
"('cyclic', '4096', 'cyclic', 'cyclic', '8', '8', '8', '10', nan, nan)",7,"[1.0, 2.0, 4.0, 8.0, 16.0, 32.0, 64.0]",6,6,0,0,0,100.0
"('cyclic', '416', 'block', 'block', '1', '1', '16', '10', nan, nan)",7,"[1.0, 2.0, 4.0, 8.0, 16.0, 32.0, 64.0]",6,6,0,0,0,100.0
"('cyclic', '416', 'block', 'block', '1', '1', '32', '10', nan, nan)",7,"[1.0, 2.0, 4.0, 8.0, 16.0, 32.0, 64.0]",6,6,0,0,0,100.0
"('cyclic', '416', 'block', 'block', '1', '1', '8', '10', nan, nan)",7,"[1.0, 2.0, 4.0, 8.0, 16.0, 32.0, 64.0]",6,6,0,0,0,100.0
"('cyclic', '416', 'block', 'block', '13', '1', '16', '10', nan, nan)",7,"[1.0, 2.0, 4.0, 8.0, 16.0, 32.0, 64.0]",6,6,0,0,0,100.0
"('cyclic', '416', 'block', 'block', '13', '1', '32', '10', nan, nan)",7,"[1.0, 2.0, 4.0, 8.0, 16.0, 32.0, 64.0]",6,6,0,0,0,100.0
"('cyclic', '416', 'block', 'block', '13', '1', '8', '10', nan, nan)",7,"[1.0, 2.0, 4.0, 8.0, 16.0, 32.0, 64.0]",6,6,0,0,0,100.0
"('cyclic', '416', 'block', 'cyclic', '1', '1', '16', '10', nan, nan)",7,"[1.0, 2.0, 4.0, 8.0, 16.0, 32.0, 64.0]",6,6,0,0,0,100.0
"('cyclic', '416', 'block', 'cyclic', '1', '1', '32', '10', nan, nan)",7,"[1.0, 2.0, 4.0, 8.0, 16.0, 32.0, 64.0]",6,6,0,0,0,100.0
"('cyclic', '416', 'block', 'cyclic', '1', '1', '8', '10', nan, nan)",7,"[1.0, 2.0, 4.0, 8.0, 16.0, 32.0, 64.0]",6,6,0,0,0,100.0
"('cyclic', '416', 'block', 'cyclic', '13', '1', '16', '10', nan, nan)",7,"[1.0, 2.0, 4.0, 8.0, 16.0, 32.0, 64.0]",6,6,0,0,0,100.0
"('cyclic', '416', 'block', 'cyclic', '13', '1', '32', '10', nan, nan)",7,"[1.0, 2.0, 4.0, 8.0, 16.0, 32.0, 64.0]",6,6,0,0,0,100.0
"('cyclic', '416', 'block', 'cyclic', '13', '1', '8', '10', nan, nan)",7,"[1.0, 2.0, 4.0, 8.0, 16.0, 32.0, 64.0]",6,6,0,0,0,100.0
"('cyclic', '416', 'cyclic', 'block', '1', '1', '16', '10', nan, nan)",7,"[1.0, 2.0, 4.0, 8.0, 16.0, 32.0, 64.0]",6,6,0,0,0,100.0
"('cyclic', '416', 'cyclic', 'block', '1', '1', '32', '10', nan, nan)",7,"[1.0, 2.0, 4.0, 8.0, 16.0, 32.0, 64.0]",6,6,0,0,0,100.0
"('cyclic', '416', 'cyclic', 'block', '1', '1', '8', '10', nan, nan)",7,"[1.0, 2.0, 4.0, 8.0, 16.0, 32.0, 64.0]",6,6,0,0,0,100.0
"('cyclic', '416', 'cyclic', 'block', '13', '1', '16', '10', nan, nan)",7,"[1.0, 2.0, 4.0, 8.0, 16.0, 32.0, 64.0]",6,6,0,0,0,100.0
"('cyclic', '416', 'cyclic', 'block', '13', '1', '32', '10', nan, nan)",7,"[1.0, 2.0, 4.0, 8.0, 16.0, 32.0, 64.0]",6,6,0,0,0,100.0
"('cyclic', '416', 'cyclic', 'block', '13', '1', '8', '10', nan, nan)",7,"[1.0, 2.0, 4.0, 8.0, 16.0, 32.0, 64.0]",6,6,0,0,0,100.0
"('cyclic', '416', 'cyclic', 'cyclic', '1', '1', '16', '10', nan, nan)",7,"[1.0, 2.0, 4.0, 8.0, 16.0, 32.0, 64.0]",6,6,0,0,0,100.0
"('cyclic', '416', 'cyclic', 'cyclic', '1', '1', '32', '10', nan, nan)",7,"[1.0, 2.0, 4.0, 8.0, 16.0, 32.0, 64.0]",6,6,0,0,0,100.0
"('cyclic', '416', 'cyclic', 'cyclic', '1', '1', '8', '10', nan, nan)",7,"[1.0, 2.0, 4.0, 8.0, 16.0, 32.0, 64.0]",6,6,0,0,0,100.0
"('cyclic', '416', 'cyclic', 'cyclic', '13', '1', '16', '10', nan, nan)",7,"[1.0, 2.0, 4.0, 8.0, 16.0, 32.0, 64.0]",6,6,0,0,0,100.0
"('cyclic', '416', 'cyclic', 'cyclic', '13', '1', '32', '10', nan, nan)",7,"[1.0, 2.0, 4.0, 8.0, 16.0, 32.0, 64.0]",6,6,0,0,0,100.0
"('cyclic', '416', 'cyclic', 'cyclic', '13', '1', '8', '10', nan, nan)",7,"[1.0, 2.0, 4.0, 8.0, 16.0, 32.0, 64.0]",6,6,0,0,0,100.0
"('cyclic', '512', '1', '20', nan, nan, nan, nan, nan, nan)",2,"[3.0, 5.0]",1,1,0,0,0,100.0
"('cyclic', '512', '1', '5', nan, nan, nan, nan, nan, nan)",2,"[3.0, 5.0]",1,1,0,0,0,100.0
"('cyclic', '512', '1', '50', nan, nan, nan, nan, nan, nan)",2,"[3.0, 5.0]",1,1,0,0,0,100.0
"('cyclic', '512', '128', '10', nan, nan, nan, nan, nan, nan)",3,"[1.0, 3.0, 5.0]",2,2,0,0,0,100.0
"('cyclic', '512', '128', '20', nan, nan, nan, nan, nan, nan)",3,"[1.0, 3.0, 5.0]",2,2,0,0,0,100.0
"('cyclic', '512', '128', '5', nan, nan, nan, nan, nan, nan)",3,"[1.0, 3.0, 5.0]",2,2,0,0,0,100.0
"('cyclic', '512', '128', '50', nan, nan, nan, nan, nan, nan)",3,"[1.0, 3.0, 5.0]",2,2,0,0,0,100.0
"('cyclic', '512', '16', '10', nan, nan, nan, nan, nan, nan)",3,"[1.0, 3.0, 5.0]",2,2,0,0,0,100.0
"('cyclic', '512', '16', '20', nan, nan, nan, nan, nan, nan)",3,"[1.0, 3.0, 5.0]",2,2,0,0,0,100.0
"('cyclic', '512', '16', '5', nan, nan, nan, nan, nan, nan)",3,"[1.0, 3.0, 5.0]",2,2,0,0,0,100.0
"('cyclic', '512', '16', '50', nan, nan, nan, nan, nan, nan)",3,"[1.0, 3.0, 5.0]",2,2,0,0,0,100.0
"('cyclic', '512', '2', '10', nan, nan, nan, nan, nan, nan)",2,"[3.0, 5.0]",1,1,0,0,0,100.0
"('cyclic', '512', '2', '20', nan, nan, nan, nan, nan, nan)",2,"[3.0, 5.0]",1,1,0,0,0,100.0
"('cyclic', '512', '2', '5', nan, nan, nan, nan, nan, nan)",2,"[3.0, 5.0]",1,1,0,0,0,100.0
"('cyclic', '512', '2', '50', nan, nan, nan, nan, nan, nan)",2,"[3.0, 5.0]",1,1,0,0,0,100.0
"('cyclic', '512', '32', '10', nan, nan, nan, nan, nan, nan)",3,"[1.0, 3.0, 5.0]",2,2,0,0,0,100.0
"('cyclic', '512', '32', '20', nan, nan, nan, nan, nan, nan)",3,"[1.0, 3.0, 5.0]",2,2,0,0,0,100.0
"('cyclic', '512', '32', '5', nan, nan, nan, nan, nan, nan)",3,"[1.0, 3.0, 5.0]",2,2,0,0,0,100.0
"('cyclic', '512', '32', '50', nan, nan, nan, nan, nan, nan)",3,"[1.0, 3.0, 5.0]",2,2,0,0,0,100.0
"('cyclic', '512', '4', '10', nan, nan, nan, nan, nan, nan)",3,"[1.0, 3.0, 5.0]",2,2,0,0,0,100.0
"('cyclic', '512', '4', '20', nan, nan, nan, nan, nan, nan)",3,"[1.0, 3.0, 5.0]",2,2,0,0,0,100.0
"('cyclic', '512', '4', '5', nan, nan, nan, nan, nan, nan)",3,"[1.0, 3.0, 5.0]",2,2,0,0,0,100.0
"('cyclic', '512', '4', '50', nan, nan, nan, nan, nan, nan)",3,"[1.0, 3.0, 5.0]",2,2,0,0,0,100.0
"('cyclic', '512', '64', '10', nan, nan, nan, nan, nan, nan)",3,"[1.0, 3.0, 5.0]",2,2,0,0,0,100.0
"('cyclic', '512', '64', '20', nan, nan, nan, nan, nan, nan)",3,"[1.0, 3.0, 5.0]",2,2,0,0,0,100.0
"('cyclic', '512', '64', '5', nan, nan, nan, nan, nan, nan)",3,"[1.0, 3.0, 5.0]",2,2,0,0,0,100.0
"('cyclic', '512', '64', '50', nan, nan, nan, nan, nan, nan)",3,"[1.0, 3.0, 5.0]",2,2,0,0,0,100.0
"('cyclic', '512', '8', '10', nan, nan, nan, nan, nan, nan)",3,"[1.0, 3.0, 5.0]",2,2,0,0,0,100.0
"('cyclic', '512', '8', '20', nan, nan, nan, nan, nan, nan)",3,"[1.0, 3.0, 5.0]",2,2,0,0,0,100.0
"('cyclic', '512', '8', '5', nan, nan, nan, nan, nan, nan)",3,"[1.0, 3.0, 5.0]",2,2,0,0,0,100.0
"('cyclic', '512', '8', '50', nan, nan, nan, nan, nan, nan)",3,"[1.0, 3.0, 5.0]",2,2,0,0,0,100.0
"('cyclic', '512', 'cyclic', 'cyclic', '1', '1', '16', '10', nan, nan)",7,"[1.0, 2.0, 4.0, 8.0, 16.0, 32.0, 64.0]",6,6,0,0,0,100.0
"('cyclic', '512', 'cyclic', 'cyclic', '1', '1', '32', '10', nan, nan)",7,"[1.0, 2.0, 4.0, 8.0, 16.0, 32.0, 64.0]",6,6,0,0,0,100.0
"('cyclic', '512', 'cyclic', 'cyclic', '1', '1', '4', '10', nan, nan)",6,"[1.0, 2.0, 4.0, 8.0, 32.0, 64.0]",5,5,0,0,0,100.0
"('cyclic', '512', 'cyclic', 'cyclic', '1', '1', '8', '10', nan, nan)",7,"[1.0, 2.0, 4.0, 8.0, 16.0, 32.0, 64.0]",6,6,0,0,0,100.0
"('cyclic', '512', 'cyclic', 'cyclic', '1', '16', '1', '10', nan, nan)",7,"[1.0, 2.0, 4.0, 8.0, 16.0, 32.0, 64.0]",6,6,0,0,0,100.0
"('cyclic', '512', 'cyclic', 'cyclic', '1', '16', '16', '10', nan, nan)",7,"[1.0, 2.0, 4.0, 8.0, 16.0, 32.0, 64.0]",6,6,0,0,0,100.0
"('cyclic', '512', 'cyclic', 'cyclic', '1', '16', '2', '10', nan, nan)",7,"[1.0, 2.0, 4.0, 8.0, 16.0, 32.0, 64.0]",6,6,0,0,0,100.0
"('cyclic', '512', 'cyclic', 'cyclic', '1', '16', '32', '10', nan, nan)",7,"[1.0, 2.0, 4.0, 8.0, 16.0, 32.0, 64.0]",6,6,0,0,0,100.0
"('cyclic', '512', 'cyclic', 'cyclic', '1', '16', '4', '10', nan, nan)",7,"[1.0, 2.0, 4.0, 8.0, 16.0, 32.0, 64.0]",6,6,0,0,0,100.0
"('cyclic', '512', 'cyclic', 'cyclic', '1', '16', '8', '10', nan, nan)",7,"[1.0, 2.0, 4.0, 8.0, 16.0, 32.0, 64.0]",6,6,0,0,0,100.0
"('cyclic', '512', 'cyclic', 'cyclic', '1', '2', '16', '10', nan, nan)",7,"[1.0, 2.0, 4.0, 8.0, 16.0, 32.0, 64.0]",6,6,0,0,0,100.0
"('cyclic', '512', 'cyclic', 'cyclic', '1', '2', '32', '10', nan, nan)",7,"[1.0, 2.0, 4.0, 8.0, 16.0, 32.0, 64.0]",6,6,0,0,0,100.0
"('cyclic', '512', 'cyclic', 'cyclic', '1', '2', '4', '10', nan, nan)",7,"[1.0, 2.0, 4.0, 8.0, 16.0, 32.0, 64.0]",6,6,0,0,0,100.0
"('cyclic', '512', 'cyclic', 'cyclic', '1', '2', '8', '10', nan, nan)",7,"[1.0, 2.0, 4.0, 8.0, 16.0, 32.0, 64.0]",6,6,0,0,0,100.0
"('cyclic', '512', 'cyclic', 'cyclic', '1', '32', '1', '10', nan, nan)",7,"[1.0, 2.0, 4.0, 8.0, 16.0, 32.0, 64.0]",6,6,0,0,0,100.0
"('cyclic', '512', 'cyclic', 'cyclic', '1', '32', '16', '10', nan, nan)",7,"[1.0, 2.0, 4.0, 8.0, 16.0, 32.0, 64.0]",6,6,0,0,0,100.0
"('cyclic', '512', 'cyclic', 'cyclic', '1', '32', '2', '10', nan, nan)",7,"[1.0, 2.0, 4.0, 8.0, 16.0, 32.0, 64.0]",6,6,0,0,0,100.0
"('cyclic', '512', 'cyclic', 'cyclic', '1', '32', '32', '10', nan, nan)",7,"[1.0, 2.0, 4.0, 8.0, 16.0, 32.0, 64.0]",6,6,0,0,0,100.0
"('cyclic', '512', 'cyclic', 'cyclic', '1', '32', '4', '10', nan, nan)",7,"[1.0, 2.0, 4.0, 8.0, 16.0, 32.0, 64.0]",6,6,0,0,0,100.0
"('cyclic', '512', 'cyclic', 'cyclic', '1', '32', '8', '10', nan, nan)",7,"[1.0, 2.0, 4.0, 8.0, 16.0, 32.0, 64.0]",6,6,0,0,0,100.0
"('cyclic', '512', 'cyclic', 'cyclic', '1', '4', '16', '10', nan, nan)",7,"[1.0, 2.0, 4.0, 8.0, 16.0, 32.0, 64.0]",6,6,0,0,0,100.0
"('cyclic', '512', 'cyclic', 'cyclic', '1', '4', '2', '10', nan, nan)",7,"[1.0, 2.0, 4.0, 8.0, 16.0, 32.0, 64.0]",6,6,0,0,0,100.0
"('cyclic', '512', 'cyclic', 'cyclic', '1', '4', '32', '10', nan, nan)",7,"[1.0, 2.0, 4.0, 8.0, 16.0, 32.0, 64.0]",6,6,0,0,0,100.0
"('cyclic', '512', 'cyclic', 'cyclic', '1', '4', '4', '10', nan, nan)",7,"[1.0, 2.0, 4.0, 8.0, 16.0, 32.0, 64.0]",6,6,0,0,0,100.0
"('cyclic', '512', 'cyclic', 'cyclic', '1', '4', '8', '10', nan, nan)",7,"[1.0, 2.0, 4.0, 8.0, 16.0, 32.0, 64.0]",6,6,0,0,0,100.0
"('cyclic', '512', 'cyclic', 'cyclic', '1', '64', '1', '10', nan, nan)",7,"[1.0, 2.0, 4.0, 8.0, 16.0, 32.0, 64.0]",6,6,0,0,0,100.0
"('cyclic', '512', 'cyclic', 'cyclic', '1', '64', '2', '10', nan, nan)",7,"[1.0, 2.0, 4.0, 8.0, 16.0, 32.0, 64.0]",6,6,0,0,0,100.0
"('cyclic', '512', 'cyclic', 'cyclic', '1', '64', '4', '10', nan, nan)",5,"[2.0, 8.0, 16.0, 32.0, 64.0]",4,4,0,0,0,100.0
"('cyclic', '512', 'cyclic', 'cyclic', '1', '64', '8', '10', nan, nan)",3,"[16.0, 32.0, 64.0]",2,2,0,0,0,100.0
"('cyclic', '512', 'cyclic', 'cyclic', '1', '8', '16', '10', nan, nan)",7,"[1.0, 2.0, 4.0, 8.0, 16.0, 32.0, 64.0]",6,6,0,0,0,100.0
"('cyclic', '512', 'cyclic', 'cyclic', '1', '8', '32', '10', nan, nan)",7,"[1.0, 2.0, 4.0, 8.0, 16.0, 32.0, 64.0]",6,6,0,0,0,100.0
"('cyclic', '512', 'cyclic', 'cyclic', '1', '8', '4', '10', nan, nan)",7,"[1.0, 2.0, 4.0, 8.0, 16.0, 32.0, 64.0]",6,6,0,0,0,100.0
"('cyclic', '512', 'cyclic', 'cyclic', '1', '8', '8', '10', nan, nan)",7,"[1.0, 2.0, 4.0, 8.0, 16.0, 32.0, 64.0]",6,6,0,0,0,100.0
"('cyclic', '512', 'cyclic', 'cyclic', '16', '1', '16', '10', nan, nan)",7,"[1.0, 2.0, 4.0, 8.0, 16.0, 32.0, 64.0]",6,6,0,0,0,100.0
"('cyclic', '512', 'cyclic', 'cyclic', '16', '1', '32', '10', nan, nan)",7,"[1.0, 2.0, 4.0, 8.0, 16.0, 32.0, 64.0]",6,6,0,0,0,100.0
"('cyclic', '512', 'cyclic', 'cyclic', '16', '1', '4', '10', nan, nan)",6,"[1.0, 2.0, 4.0, 8.0, 32.0, 64.0]",5,5,0,0,0,100.0
"('cyclic', '512', 'cyclic', 'cyclic', '16', '1', '8', '10', nan, nan)",7,"[1.0, 2.0, 4.0, 8.0, 16.0, 32.0, 64.0]",6,6,0,0,0,100.0
"('cyclic', '512', 'cyclic', 'cyclic', '16', '16', '1', '10', nan, nan)",7,"[1.0, 2.0, 4.0, 8.0, 16.0, 32.0, 64.0]",6,6,0,0,0,100.0
"('cyclic', '512', 'cyclic', 'cyclic', '16', '16', '16', '10', nan, nan)",7,"[1.0, 2.0, 4.0, 8.0, 16.0, 32.0, 64.0]",6,6,0,0,0,100.0
"('cyclic', '512', 'cyclic', 'cyclic', '16', '16', '2', '10', nan, nan)",7,"[1.0, 2.0, 4.0, 8.0, 16.0, 32.0, 64.0]",6,6,0,0,0,100.0
"('cyclic', '512', 'cyclic', 'cyclic', '16', '16', '32', '10', nan, nan)",7,"[1.0, 2.0, 4.0, 8.0, 16.0, 32.0, 64.0]",6,6,0,0,0,100.0
"('cyclic', '512', 'cyclic', 'cyclic', '16', '16', '4', '10', nan, nan)",7,"[1.0, 2.0, 4.0, 8.0, 16.0, 32.0, 64.0]",6,6,0,0,0,100.0
"('cyclic', '512', 'cyclic', 'cyclic', '16', '16', '8', '10', nan, nan)",7,"[1.0, 2.0, 4.0, 8.0, 16.0, 32.0, 64.0]",6,6,0,0,0,100.0
"('cyclic', '512', 'cyclic', 'cyclic', '16', '2', '16', '10', nan, nan)",7,"[1.0, 2.0, 4.0, 8.0, 16.0, 32.0, 64.0]",6,6,0,0,0,100.0
"('cyclic', '512', 'cyclic', 'cyclic', '16', '2', '32', '10', nan, nan)",7,"[1.0, 2.0, 4.0, 8.0, 16.0, 32.0, 64.0]",6,6,0,0,0,100.0
"('cyclic', '512', 'cyclic', 'cyclic', '16', '2', '4', '10', nan, nan)",7,"[1.0, 2.0, 4.0, 8.0, 16.0, 32.0, 64.0]",6,6,0,0,0,100.0
"('cyclic', '512', 'cyclic', 'cyclic', '16', '2', '8', '10', nan, nan)",7,"[1.0, 2.0, 4.0, 8.0, 16.0, 32.0, 64.0]",6,6,0,0,0,100.0
"('cyclic', '512', 'cyclic', 'cyclic', '16', '32', '1', '10', nan, nan)",7,"[1.0, 2.0, 4.0, 8.0, 16.0, 32.0, 64.0]",6,6,0,0,0,100.0
"('cyclic', '512', 'cyclic', 'cyclic', '16', '32', '16', '10', nan, nan)",7,"[1.0, 2.0, 4.0, 8.0, 16.0, 32.0, 64.0]",6,6,0,0,0,100.0
"('cyclic', '512', 'cyclic', 'cyclic', '16', '32', '2', '10', nan, nan)",7,"[1.0, 2.0, 4.0, 8.0, 16.0, 32.0, 64.0]",6,6,0,0,0,100.0
"('cyclic', '512', 'cyclic', 'cyclic', '16', '32', '32', '10', nan, nan)",7,"[1.0, 2.0, 4.0, 8.0, 16.0, 32.0, 64.0]",6,6,0,0,0,100.0
"('cyclic', '512', 'cyclic', 'cyclic', '16', '32', '4', '10', nan, nan)",7,"[1.0, 2.0, 4.0, 8.0, 16.0, 32.0, 64.0]",6,6,0,0,0,100.0
"('cyclic', '512', 'cyclic', 'cyclic', '16', '32', '8', '10', nan, nan)",7,"[1.0, 2.0, 4.0, 8.0, 16.0, 32.0, 64.0]",6,6,0,0,0,100.0
"('cyclic', '512', 'cyclic', 'cyclic', '16', '4', '16', '10', nan, nan)",7,"[1.0, 2.0, 4.0, 8.0, 16.0, 32.0, 64.0]",6,6,0,0,0,100.0
"('cyclic', '512', 'cyclic', 'cyclic', '16', '4', '2', '10', nan, nan)",7,"[1.0, 2.0, 4.0, 8.0, 16.0, 32.0, 64.0]",6,6,0,0,0,100.0
"('cyclic', '512', 'cyclic', 'cyclic', '16', '4', '32', '10', nan, nan)",7,"[1.0, 2.0, 4.0, 8.0, 16.0, 32.0, 64.0]",6,6,0,0,0,100.0
"('cyclic', '512', 'cyclic', 'cyclic', '16', '4', '4', '10', nan, nan)",7,"[1.0, 2.0, 4.0, 8.0, 16.0, 32.0, 64.0]",6,6,0,0,0,100.0
"('cyclic', '512', 'cyclic', 'cyclic', '16', '4', '8', '10', nan, nan)",7,"[1.0, 2.0, 4.0, 8.0, 16.0, 32.0, 64.0]",6,6,0,0,0,100.0
"('cyclic', '512', 'cyclic', 'cyclic', '16', '64', '1', '10', nan, nan)",7,"[1.0, 2.0, 4.0, 8.0, 16.0, 32.0, 64.0]",6,6,0,0,0,100.0
"('cyclic', '512', 'cyclic', 'cyclic', '16', '64', '2', '10', nan, nan)",7,"[1.0, 2.0, 4.0, 8.0, 16.0, 32.0, 64.0]",6,6,0,0,0,100.0
"('cyclic', '512', 'cyclic', 'cyclic', '16', '64', '4', '10', nan, nan)",6,"[1.0, 4.0, 8.0, 16.0, 32.0, 64.0]",5,5,0,0,0,100.0
"('cyclic', '512', 'cyclic', 'cyclic', '16', '64', '8', '10', nan, nan)",3,"[16.0, 32.0, 64.0]",2,2,0,0,0,100.0
"('cyclic', '512', 'cyclic', 'cyclic', '16', '8', '16', '10', nan, nan)",7,"[1.0, 2.0, 4.0, 8.0, 16.0, 32.0, 64.0]",6,6,0,0,0,100.0
"('cyclic', '512', 'cyclic', 'cyclic', '16', '8', '32', '10', nan, nan)",7,"[1.0, 2.0, 4.0, 8.0, 16.0, 32.0, 64.0]",6,6,0,0,0,100.0
"('cyclic', '512', 'cyclic', 'cyclic', '16', '8', '4', '10', nan, nan)",7,"[1.0, 2.0, 4.0, 8.0, 16.0, 32.0, 64.0]",6,6,0,0,0,100.0
"('cyclic', '512', 'cyclic', 'cyclic', '16', '8', '8', '10', nan, nan)",7,"[1.0, 2.0, 4.0, 8.0, 16.0, 32.0, 64.0]",6,6,0,0,0,100.0
"('cyclic', '512', 'cyclic', 'cyclic', '2', '1', '16', '10', nan, nan)",7,"[1.0, 2.0, 4.0, 8.0, 16.0, 32.0, 64.0]",6,6,0,0,0,100.0
"('cyclic', '512', 'cyclic', 'cyclic', '2', '1', '32', '10', nan, nan)",7,"[1.0, 2.0, 4.0, 8.0, 16.0, 32.0, 64.0]",6,6,0,0,0,100.0
"('cyclic', '512', 'cyclic', 'cyclic', '2', '1', '4', '10', nan, nan)",6,"[1.0, 2.0, 4.0, 8.0, 16.0, 32.0]",5,5,0,0,0,100.0
"('cyclic', '512', 'cyclic', 'cyclic', '2', '1', '8', '10', nan, nan)",7,"[1.0, 2.0, 4.0, 8.0, 16.0, 32.0, 64.0]",6,6,0,0,0,100.0
"('cyclic', '512', 'cyclic', 'cyclic', '2', '16', '1', '10', nan, nan)",7,"[1.0, 2.0, 4.0, 8.0, 16.0, 32.0, 64.0]",6,6,0,0,0,100.0
"('cyclic', '512', 'cyclic', 'cyclic', '2', '16', '16', '10', nan, nan)",7,"[1.0, 2.0, 4.0, 8.0, 16.0, 32.0, 64.0]",6,6,0,0,0,100.0
"('cyclic', '512', 'cyclic', 'cyclic', '2', '16', '2', '10', nan, nan)",7,"[1.0, 2.0, 4.0, 8.0, 16.0, 32.0, 64.0]",6,6,0,0,0,100.0
"('cyclic', '512', 'cyclic', 'cyclic', '2', '16', '32', '10', nan, nan)",7,"[1.0, 2.0, 4.0, 8.0, 16.0, 32.0, 64.0]",6,6,0,0,0,100.0
"('cyclic', '512', 'cyclic', 'cyclic', '2', '16', '4', '10', nan, nan)",7,"[1.0, 2.0, 4.0, 8.0, 16.0, 32.0, 64.0]",6,6,0,0,0,100.0
"('cyclic', '512', 'cyclic', 'cyclic', '2', '16', '8', '10', nan, nan)",7,"[1.0, 2.0, 4.0, 8.0, 16.0, 32.0, 64.0]",6,6,0,0,0,100.0
"('cyclic', '512', 'cyclic', 'cyclic', '2', '2', '16', '10', nan, nan)",7,"[1.0, 2.0, 4.0, 8.0, 16.0, 32.0, 64.0]",6,6,0,0,0,100.0
"('cyclic', '512', 'cyclic', 'cyclic', '2', '2', '32', '10', nan, nan)",7,"[1.0, 2.0, 4.0, 8.0, 16.0, 32.0, 64.0]",6,6,0,0,0,100.0
"('cyclic', '512', 'cyclic', 'cyclic', '2', '2', '4', '10', nan, nan)",7,"[1.0, 2.0, 4.0, 8.0, 16.0, 32.0, 64.0]",6,6,0,0,0,100.0
"('cyclic', '512', 'cyclic', 'cyclic', '2', '2', '8', '10', nan, nan)",7,"[1.0, 2.0, 4.0, 8.0, 16.0, 32.0, 64.0]",6,6,0,0,0,100.0
